,figi,figi_ticker,publication_date,summary,ticker,title,url
60,BBG000BQLTW7,ORCL:US,2017-06-09 22:52:00 +0000,"Wall Street continues to sing the praises of enterprise software vendor Okta (OKTA) regarding its fiscal Q1 report on Wednesday afternoon, its first since going public in April, and today, chief executive   Todd McKinnon was kind enough to take the time to talk with me about the report by phone.  As one example, Canaccord Genuity’s Richard Davis today wrote in a note to clients that the results convince him “Okta has the potential to be one of those special long-runway growth stories that over the next several years delivers good returns.” (Davis has a Hold rating, however, as he’s concerned about the lockup expiration on insider shares, later this summer.) In our phone chat, McKinnon tells me he thinks most investors don’t actually understand the opportunity.  Prompted by my mentioning Oracle (ORCL), McKinnon assured me he sees his company’s market opportunity as potentially larger than the database market was.",ORCL,Okta: A Bigger Deal Than Oracle Someday?,http://finance.yahoo.com/r/dc50ad1a-d407-3409-83c6-100eba697a66/okta-as-big-a-deal-as-oracle-someday-1497048753?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss
61,BBG000BQLTW7,ORCL:US,2017-06-09 21:27:28 +0000,We are in a quiet period in the quarterly earnings reporting cycle with the March quarter results effectively behind us now and a few weeks still to go before we really get into the heart of the Q2 earnings season But quiet period or not earnings reports never really stop with this,ORCL,Earnings Growth to Continue in Q2,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8JVsH0UU3FA/earnings-growth-to-continue-in-q2-cm801512
62,BBG000BQLTW7,ORCL:US,2017-06-09 18:40:20 +0000,"Sweden's Artemis Racing secured an America's Cup Challenger showdown against Emirates Team New Zealand by knocking out Softbank Team Japan in their semi-final on Friday. ""We're absolutely stoked, ...",ORCL,Sailing-Sweden to face New Zealand in America's Cup Challenger final,https://finance.yahoo.com/news/sailing-sweden-face-zealand-americas-184020487.html?.tsrc=rss
63,BBG000BQLTW7,ORCL:US,2017-06-09 00:17:06 +0000,"Oracle wants to be a cloud power, but instead of branding their own cloud DevOps program, they&apos;ll be working with CoreOS on Kubernetes.",ORCL,​Oracle to use Kubernetes to manage its cloud containers,http://finance.yahoo.com/r/0af72d9f-e145-3d86-b4fe-5b33b3577954/oracle-to-use-kubernetes-to-manage-its-cloud-containers/#ftag=YHFb1d24ec?yptr=yahoo&.tsrc=rss
64,BBG000BQLTW7,ORCL:US,2017-06-08 20:22:00 +0000,"Don't worry if you've missed out on Oracle's rally, more gains are coming.",ORCL,"Oracle Is Teetering on the Edge of a Major Buy Signal, Reveals This Chart",http://finance.yahoo.com/r/f14517a9-9444-3c6e-b59e-393501ef4b91/oracle-is-teetering-on-the-edge-of-a-major-buy-signal-reveals-this-chart.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss
65,BBG000BQLTW7,ORCL:US,2017-06-08 15:29:15 +0000,Investors in Oracle Corp Symbol ORCL saw new options begin trading today for the July 28th expiration At Stock Options Channel our YieldBoost formula has looked up and down the ORCL options chain for the new July 28th contracts and identified one put and one call contract of,ORCL,Interesting ORCL Put And Call Options For July 28th,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/P5jiyZzdV7w/interesting-orcl-put-and-call-options-for-july-28th-cm800659
66,BBG000BQLTW7,ORCL:US,2017-06-06 23:18:04 +0000,Revenue up 25 Operating cash flow up 17 Unbilled deferred revenue up 26 Americas revenue up 24 EMEA revenue up 25 APAC revenue up 27 These were the first quarter year over year numbers reported by Salesforce com NYSE CRM Once again the company knocked it,ORCL,Salesforce.com Is Increasing Its Dominance in the Cloud,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/TdLzEJ03G8w/salesforcecom-is-increasing-its-dominance-in-the-cloud-cm799716
67,BBG000BQLTW7,ORCL:US,2017-06-06 17:17:34 +0000,Oracle Corp ORCL recently announced that it is adding a number of features to its Identity based Security Operation Center SOC cloud services which has gained significant traction in recent times The company stated that the new additions will enhance the cloud service s machine,ORCL,Oracle Announces Enhancement of Cloud Security Offerings,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wdjH1RlTLJ8/oracle-announces-enhancement-of-cloud-security-offerings-cm799500
68,BBG000BQLTW7,ORCL:US,2017-06-06 15:19:27 +0000,Coupa Software Inc COUP reported first quarter fiscal 2018 non GAAP loss excluding stock based compensation of 9 cents per share much narrower than a loss of 1 76 reported in the year ago quarter Including stock based compensation loss was 19 cents per share much narrower than the,ORCL,"Coupa Software (COUP) Loss Narrows in Q1, Revenues Beat",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/fP5cj5yuYOE/coupa-software-coup-loss-narrows-in-q1-revenues-beat-cm799419
69,BBG000BQLTW7,ORCL:US,2017-06-06 15:11:03 +0000,"Oracle Corp. (ORCL) recently announced that it is adding a number of features to its Identity-based Security Operation Center (SOC) cloud services, which has gained significant traction in recent times.",ORCL,Oracle Announces Enhancement of Cloud Security Offerings,https://finance.yahoo.com/news/oracle-announces-enhancement-cloud-security-151103151.html?.tsrc=rss
